,company name,link,position,location,deadline,condition,salary
383,(주)씨아이템프러리,/zf_user/jobs/relay/view?view_type=search&rec_idx=40361046&location=ts&searchword=R&searchType=search&paid_fl=n,계약직,서울 영등포구,~ 06/30(수),경력무관 학력무관,"2,800~3,000"
384,(주)씨아이템프러리,/zf_user/jobs/relay/view?view_type=search&rec_idx=40361235&location=ts&searchword=R&searchType=search&paid_fl=n,계약직,서울 영등포구,~ 06/30(수),경력무관 학력무관,"2,800~3,000"
385,(주)씨아이템프러리,/zf_user/jobs/relay/view?view_type=search&rec_idx=40360912&location=ts&searchword=R&searchType=search&paid_fl=n,계약직,서울 영등포구,~ 06/30(수),경력무관 학력무관,"2,800~3,000"
386,(주)씨아이템프러리,/zf_user/jobs/relay/view?view_type=search&rec_idx=40360882&location=ts&searchword=R&searchType=search&paid_fl=n,계약직,서울 영등포구,~ 06/30(수),경력무관 학력무관,"2,800~3,000"
387,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40418977&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력5년↑ 초대졸↑,
388,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40419268&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 안양시 만안구,~ 06/30(수),신입·경력 초대졸↑,
389,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40418921&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력1년↑ 초대졸↑,
390,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40419096&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력 5~10년 초대졸↑,
391,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40419180&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 성동구,~ 06/30(수),신입·경력 초대졸↑,
392,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40424119&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력2년↑ 초대졸↑,
393,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40418809&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력3년↑ 초대졸↑,
394,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40418946&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력 5~10년 학력무관,
395,범진아이엔디(주)금형,/zf_user/jobs/relay/view?view_type=search&rec_idx=40446825&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 수원시 권선구,~ 07/16(금),신입 초대졸↑,
396,(주)씨아이템프러리,/zf_user/jobs/relay/view?view_type=search&rec_idx=40448004&location=ts&searchword=R&searchType=search&paid_fl=n,계약직,서울 영등포구,~ 07/10(토),경력무관 학력무관,"2,800~3,000"
397,한국타이어앤테크놀로지(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40447924&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,충남 금산군,~ 08/09(월),경력 대졸↑,
398,(주)엔터식스패션쇼핑몰,/zf_user/jobs/relay/view?view_type=search&rec_idx=40448118&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 광진구,~ 06/30(수),경력 3~5년 대졸↑,
399,범진아이엔디(주)금형,/zf_user/jobs/relay/view?view_type=search&rec_idx=40502078&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 수원시 권선구,~ 07/17(토),경력 3~15년 초대졸↑,
400,녹십자수의약품 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40095243&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,충남 예산군,채용시,신입·경력 초대졸↑,
401,(주) 에이치피케이,/zf_user/jobs/relay/view?view_type=search&rec_idx=40172577&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 평택시,~ 07/03(토),경력 5~10년 학력무관,
402,(주)에이티세미콘,/zf_user/jobs/relay/view?view_type=search&rec_idx=40284264&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,충북 진천군,상시채용,경력무관 학력무관,
403,(주)세바로지스틱스코리아,/zf_user/jobs/relay/view?view_type=search&rec_idx=40374793&location=ts&searchword=R&searchType=search&paid_fl=n,정규직·기간제,서울 강서구,내일마감,경력무관 대졸↑,
404,분당서울대학교병원,/zf_user/jobs/relay/view?view_type=search&rec_idx=40462714&location=ts&searchword=R&searchType=search&paid_fl=n,무기계약직·계약직,경기 성남시 분당구,채용시,경력무관 석사↑,"3,600~3,800"
405,삼정KPMG,/zf_user/jobs/relay/view?view_type=search&rec_idx=40486639&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,채용시,경력 대졸↑,
406,이케이 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40076969&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 용인시 수지구,오늘마감,경력5년↑ 학력무관,
407,이케이 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40179228&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 용인시 수지구,~ 07/05(월),경력3년↑ 학력무관,
408,실력산업주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40295072&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 안산시 단원구,~ 07/20(화),경력 학력무관,
409,(주)심네트,/zf_user/jobs/relay/view?view_type=search&rec_idx=40442784&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,대전 유성구,오늘마감,경력무관 석사↑,
410,이케이 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40474650&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 용인시 수지구,~ 08/14(토),경력3년↑ 학력무관,
411,이케이 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40487036&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 용인시 수지구,~ 08/15(일),신입·경력 학력무관,
412,아이씨뱅큐,/zf_user/jobs/relay/view?view_type=search&rec_idx=40499690&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 금천구,~ 07/16(금),경력무관 학력무관,"2,400~2,600"
413,이케이 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40509368&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 용인시 수지구,~ 08/17(화),경력5년↑ 학력무관,
414,이투스교육(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40111997&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 서초구,상시채용,경력 3~5년 학력무관,
415,(주)테스나,/zf_user/jobs/relay/view?view_type=search&rec_idx=40264326&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 평택시,~ 07/16(금),신입·경력 초대졸↑,
416,(주)온리정보통신,/zf_user/jobs/relay/view?view_type=search&rec_idx=40401552&location=ts&searchword=R&searchType=search&paid_fl=n,기간제·계약직,경북 김천시,~ 08/03(화),경력무관 고졸↑,
417,(주)인터파크큐브릿지,/zf_user/jobs/relay/view?view_type=search&rec_idx=40425842&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 서초구,~ 06/30(수),경력3년↑ 초대졸↑,
418,㈜루트로닉,/zf_user/jobs/relay/view?view_type=search&rec_idx=40431293&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 고양시 덕양구,~ 06/30(수),경력1년↑ 대졸↑,
419,댄포스코리아 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40442953&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,부산 해운대구,채용시,경력7년↑ 대졸↑,
420,댄포스코리아 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40442976&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 중구,채용시,경력7년↑ 대졸↑,
421,㈜케이지제로인,/zf_user/jobs/relay/view?view_type=search&rec_idx=40453932&location=ts&searchword=R&searchType=search&paid_fl=n,인턴직,서울 중구,채용시,경력무관 학력무관,
422,(주)엠씨넥스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40463924&location=ts&searchword=R&searchType=search&paid_fl=n,정규직·계약직,서울 금천구,오늘마감,경력무관 학력무관,
423,(주)에스티유니타스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40472078&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/14(수),신입·경력 학력무관,
424,(주)온리정보통신,/zf_user/jobs/relay/view?view_type=search&rec_idx=40485283&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 구로구,~ 08/15(일),경력무관 초대졸↑,
425,㈜루트로닉,/zf_user/jobs/relay/view?view_type=search&rec_idx=40496611&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 고양시 덕양구,~ 06/23(수),경력무관 고졸↑,
426,㈜루트로닉,/zf_user/jobs/relay/view?view_type=search&rec_idx=40496527&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 고양시 덕양구,~ 07/07(수),경력 3~10년 초대졸↑,
427,(주)덱스터스튜디오,/zf_user/jobs/relay/view?view_type=search&rec_idx=40158235&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 마포구,채용시,경력5년↑ 학력무관,
428,㈜선영종합엔지니어링,/zf_user/jobs/relay/view?view_type=search&rec_idx=40159554&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 고양시 덕양구,~ 07/02(금),경력무관 대졸↑,
429,㈜선영종합엔지니어링,/zf_user/jobs/relay/view?view_type=search&rec_idx=40159570&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 고양시 덕양구,~ 07/02(금),경력무관 대졸↑,
430,㈜선영종합엔지니어링,/zf_user/jobs/relay/view?view_type=search&rec_idx=40159562&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 고양시 덕양구,~ 07/02(금),경력무관 학력무관,
431,㈜디엔에이링크,/zf_user/jobs/relay/view?view_type=search&rec_idx=40321752&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 서대문구,~ 07/24(토),신입·경력 대졸↑,
432,(주)덱스터스튜디오,/zf_user/jobs/relay/view?view_type=search&rec_idx=40398691&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 마포구,채용시,경력무관 학력무관,
433,한국베링거인겔하임㈜,/zf_user/jobs/relay/view?view_type=search&rec_idx=40404508&location=ts&searchword=R&searchType=search&paid_fl=n,계약직,서울 중구,채용시,경력무관 학력무관,
434,(주)이지엠인터내셔널,/zf_user/jobs/relay/view?view_type=search&rec_idx=40484487&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/15(일),신입 초대졸↑,"2,600~2,800"
435,슐저지티씨테크놀로지코리아,/zf_user/jobs/relay/view?view_type=search&rec_idx=40492057&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 서대문구,~ 08/15(일),경력 대졸↑,
436,(주)이지엠인터내셔널,/zf_user/jobs/relay/view?view_type=search&rec_idx=40497068&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 김포시,~ 08/16(월),경력무관 고졸↑,"2,800~3,000"
437,안진회계법인,/zf_user/jobs/relay/view?view_type=search&rec_idx=40097308&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 영등포구,채용시,경력1년↑ 초대졸↑,
438,(주)메타랩스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40222877&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/11(일),경력8년↑ 대졸↑,
439,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40224705&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 노원구,~ 07/11(일),경력 2~15년 석사↑,
440,(주)유디아이디,/zf_user/jobs/relay/view?view_type=search&rec_idx=40161495&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 구로구,채용시,경력무관 학력무관,
441,(주)유디아이디,/zf_user/jobs/relay/view?view_type=search&rec_idx=40213368&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 구로구,채용시,경력1년↑ 학력무관,
442,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40224835&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 노원구,~ 07/11(일),경력무관 대졸↑,
443,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40263836&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/16(금),경력 5~16년 대졸↑,
444,(주)유디아이디,/zf_user/jobs/relay/view?view_type=search&rec_idx=40303897&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 구로구,채용시,경력 3~5년 학력무관,
445,(주)산바다스포츠,/zf_user/jobs/relay/view?view_type=search&rec_idx=40337401&location=ts&searchword=R&searchType=search&paid_fl=n,정규직·계약직,서울 강남구,~ 07/26(월),경력1년↑ 학력무관,
446,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40392672&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/02(월),경력무관 초대졸↑,
447,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40403707&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/03(화),경력무관 초대졸↑,
448,(주)산바다스포츠,/zf_user/jobs/relay/view?view_type=search&rec_idx=40445452&location=ts&searchword=R&searchType=search&paid_fl=n,정규직·계약직,서울 강남구,~ 06/25(금),경력2년↑ 초대졸↑,
449,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40475199&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/14(토),경력무관 대졸↑,
450,씨엔알리서치,/zf_user/jobs/relay/view?view_type=search&rec_idx=40475188&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/14(토),경력 1~15년 대졸↑,
451,에이직랜드,/zf_user/jobs/relay/view?view_type=search&rec_idx=40084339&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 수원시 영통구,내일마감,신입·경력 대졸↑,
452,한국인식산업㈜,/zf_user/jobs/relay/view?view_type=search&rec_idx=40459383&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 구로구,~ 07/30(금),경력3년↑ 대졸↑,"4,000~5,000"
453,미성(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40456248&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,경기 평택시,~ 08/05(목),경력무관 고졸↑,"2,800~3,000"
454,(주)클라비스에너제틱,/zf_user/jobs/relay/view?view_type=search&rec_idx=40404106&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 성동구,~ 08/03(화),경력무관 대졸↑,
455,(주)제이앤케이사이언스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40151958&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/01(목),경력 1~10년 학력무관,
456,센서텍(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40284451&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강서구,오늘마감,경력무관 학력무관,
457,센서텍(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40284572&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,아시아·중동 인도,오늘마감,경력무관 학력무관,
458,(주)제이앤케이사이언스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40354396&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/30(금),신입·경력 학력무관,
459,킴스쿡 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40352840&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,아시아·중동 베트남,~ 07/29(목),경력 대졸↑,
460,킴스쿡 주식회사,/zf_user/jobs/relay/view?view_type=search&rec_idx=40352833&location=ts&searchword=R&searchType=search&paid_fl=n,정규직·병역특례,아시아·중동 베트남,~ 07/29(목),경력 학력무관,
461,(주)천랩,/zf_user/jobs/relay/view?view_type=search&rec_idx=40360638&location=ts&searchword=R&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),경력무관 대졸↑,
